voc ,dist ,date 
http://ns.inria.fr/ast/sql# ,https://lov.linkeddata.es/dataset/lov/vocabs/sql/versions/2014-07-31.n3 ,2014-07-31
http://resource.geosciml.org/ontology/timescale/gts ,https://lov.linkeddata.es/dataset/lov/vocabs/gts/versions/2013-11-14.n3 ,2013-11-14
http://www.w3.org/2006/vcard/ns ,https://lov.linkeddata.es/dataset/lov/vocabs/vcard/versions/2001-02-22.n3 ,2001-02-22
https://w3id.org/i40/sto# ,https://lov.linkeddata.es/dataset/lov/vocabs/sto/versions/2017-01-25.n3 ,2017-01-25
http://www.w3.org/2004/03/trix/rdfg-1/ ,https://lov.linkeddata.es/dataset/lov/vocabs/rdfg/versions/2004-12-31.n3 ,2004-12-31
http://purl.org/net/provenance/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/prv/versions/2009-08-25.n3 ,2009-08-25
http://purl.org/net/provenance/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/prv/versions/2012-03-14.n3 ,2012-03-14
http://purl.org/net/provenance/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/prv/versions/2009-11-28.n3 ,2009-11-28
http://purl.org/net/provenance/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/prv/versions/2011-01-25.n3 ,2011-01-25
http://purl.org/net/provenance/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/prv/versions/2009-10-07.n3 ,2009-10-07
http://purl.org/net/provenance/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/prv/versions/2010-07-10.n3 ,2010-07-10
http://purl.org/spar/cito ,https://lov.linkeddata.es/dataset/lov/vocabs/cito/versions/2012-07-13.n3 ,2012-07-13
http://purl.org/spar/pso ,https://lov.linkeddata.es/dataset/lov/vocabs/pso/versions/2011-02-24.n3 ,2011-02-24
http://def.seegrid.csiro.au/isotc211/iso19115/2003/metadata ,https://lov.linkeddata.es/dataset/lov/vocabs/md/versions/2012-07-24.n3 ,2012-07-24
http://def.seegrid.csiro.au/isotc211/iso19103/2005/basic ,https://lov.linkeddata.es/dataset/lov/vocabs/basic/versions/2012-06-06.n3 ,2012-06-06
http://data.archiveshub.ac.uk/def/ ,https://lov.linkeddata.es/dataset/lov/vocabs/locah/versions/2015-01-11.n3 ,2015-01-11
http://vocab.deri.ie/c4n ,https://lov.linkeddata.es/dataset/lov/vocabs/c4n/versions/2010-02-04.n3 ,2010-02-04
http://purl.org/spar/scoro/ ,https://lov.linkeddata.es/dataset/lov/vocabs/scoro/versions/2013-05-11.n3 ,2013-05-11
http://purl.org/spar/scoro/ ,https://lov.linkeddata.es/dataset/lov/vocabs/scoro/versions/2014-05-21.n3 ,2014-05-21
http://linked.earth/ontology# ,https://lov.linkeddata.es/dataset/lov/vocabs/earth/versions/2016-06-13.n3 ,2016-06-13
http://rdvocab.info/Elements ,https://lov.linkeddata.es/dataset/lov/vocabs/rdag1/versions/2012-04-09.n3 ,2012-04-09
http://rdvocab.info/Elements ,https://lov.linkeddata.es/dataset/lov/vocabs/rdag1/versions/2012-08-30.n3 ,2012-08-30
http://www.semanticdesktop.org/ontologies/2007/04/02/ncal ,https://lov.linkeddata.es/dataset/lov/vocabs/ncal/versions/2011-06-27.n3 ,2011-06-27
http://www.geonames.org/ontology ,https://lov.linkeddata.es/dataset/lov/vocabs/gn/versions/2010-10-05.n3 ,2010-10-05
http://data.press.net/ontology/tag/ ,https://lov.linkeddata.es/dataset/lov/vocabs/pnt/versions/2011-10-03.n3 ,2011-10-03
http://sparql.cwrc.ca/ontologies/cwrc ,https://lov.linkeddata.es/dataset/lov/vocabs/cwrc/versions/2017-06-10.n3 ,2017-06-10
http://rdaregistry.info/Elements/a ,https://lov.linkeddata.es/dataset/lov/vocabs/rdaa/versions/2014-07-30.n3 ,2014-07-30
http://softeng.polito.it/rsctx ,https://lov.linkeddata.es/dataset/lov/vocabs/rsctx/versions/2017-01-17.n3 ,2017-01-17
http://rdfunit.aksw.org/ns/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/ruto/versions/2013-12-14.n3 ,2013-12-14
http://rdfunit.aksw.org/ns/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/ruto/versions/2014-01-10.n3 ,2014-01-10
http://ndl.go.jp/dcndl/terms/ ,https://lov.linkeddata.es/dataset/lov/vocabs/dcndl/versions/2010-06-21.n3 ,2010-06-21
http://tour-pedia.org/download/tp.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/tp/versions/2015-06-08.n3 ,2015-06-08
http://www.aktors.org/ontology/support ,https://lov.linkeddata.es/dataset/lov/vocabs/akts/versions/2003-02-10.n3 ,2003-02-10
http://id.loc.gov/vocabulary/relators ,https://lov.linkeddata.es/dataset/lov/vocabs/mrel/versions/2013-03-17.n3 ,2013-03-17
http://www.w3.org/2003/11/swrl ,https://lov.linkeddata.es/dataset/lov/vocabs/swrl/versions/2004-05-21.n3 ,2004-05-21
http://semweb.mmlab.be/ns/oh ,https://lov.linkeddata.es/dataset/lov/vocabs/oh/versions/2014-06-19.n3 ,2014-06-19
http://semweb.mmlab.be/ns/oh ,https://lov.linkeddata.es/dataset/lov/vocabs/oh/versions/2015-05-22.n3 ,2015-05-22
http://semweb.mmlab.be/ns/oh ,https://lov.linkeddata.es/dataset/lov/vocabs/oh/versions/2014-06-16.n3 ,2014-06-16
https://w3id.org/eepsa ,https://lov.linkeddata.es/dataset/lov/vocabs/eepsa/versions/2018-02-25.n3 ,2018-02-25
http://rdf.insee.fr/def/demo ,https://lov.linkeddata.es/dataset/lov/vocabs/idemo/versions/2012-12-26.n3 ,2012-12-26
https://raw.githubusercontent.com/airs-linked-data/lov/latest/src/airs_vocabulary.ttl# ,https://lov.linkeddata.es/dataset/lov/vocabs/airs/versions/2015-02-15.n3 ,2015-02-15
http://www.eurocris.org/ontologies/cerif/1.3 ,https://lov.linkeddata.es/dataset/lov/vocabs/cerif/versions/2013-04-23.n3 ,2013-04-23
http://purl.org/ctic/empleo/oferta ,https://lov.linkeddata.es/dataset/lov/vocabs/emp/versions/2013-05-29.n3 ,2013-05-29
http://purl.org/ctic/empleo/oferta ,https://lov.linkeddata.es/dataset/lov/vocabs/emp/versions/2013-09-03.n3 ,2013-09-03
http://purl.org/NET/c4dm/keys.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/keys/versions/2007-02-25.n3 ,2007-02-25
http://id.loc.gov/ontologies/bibframe/ ,https://lov.linkeddata.es/dataset/lov/vocabs/bf/versions/2016-04-21.n3 ,2016-04-21
http://data.vlaanderen.be/ns/persoon ,https://lov.linkeddata.es/dataset/lov/vocabs/bperson/versions/2017-03-31.n3 ,2017-03-31
http://www.semanticdesktop.org/ontologies/2007/03/22/nfo ,https://lov.linkeddata.es/dataset/lov/vocabs/nfo/versions/2007-03-22.n3 ,2007-03-22
http://www.geonames.org/ontology ,https://lov.linkeddata.es/dataset/lov/vocabs/gn/versions/2006-10-25.n3 ,2006-10-25
http://premon.fbk.eu/ontology/fn ,https://lov.linkeddata.es/dataset/lov/vocabs/pmofn/versions/2017-08-23.n3 ,2017-08-23
https://w3id.org/vocab/lingvoj ,https://lov.linkeddata.es/dataset/lov/vocabs/lingvo/versions/2007-10-30.n3 ,2007-10-30
http://rdf-vocabulary.ddialliance.org/xkos ,https://lov.linkeddata.es/dataset/lov/vocabs/xkos/versions/2014-05-20.n3 ,2014-05-20
http://purl.oclc.org/NET/ldr/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/ldr/versions/2013-09-20.n3 ,2013-09-20
http://www.aktors.org/ontology/portal ,https://lov.linkeddata.es/dataset/lov/vocabs/akt/versions/2003-02-10.n3 ,2003-02-10
http://def.seegrid.csiro.au/isotc211/iso19108/2002/temporal ,https://lov.linkeddata.es/dataset/lov/vocabs/tm/versions/2014-08-13.n3 ,2014-08-13
http://www.ics.forth.gr/isl/VoIDWarehouse/VoID_Extension_Schema.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/voidwh/versions/2014-05-21.n3 ,2014-05-21
http://www.ics.forth.gr/isl/VoIDWarehouse/VoID_Extension_Schema.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/voidwh/versions/2014-07-19.n3 ,2014-07-19
http://purl.org/vocab/aiiso/schema ,https://lov.linkeddata.es/dataset/lov/vocabs/aiiso/versions/2008-05-20.n3 ,2008-05-20
http://purl.org/dc/dcam/ ,https://lov.linkeddata.es/dataset/lov/vocabs/dcam/versions/2012-06-14.n3 ,2012-06-14
http://purl.org/net/wf-invocation ,https://lov.linkeddata.es/dataset/lov/vocabs/wf-invoc/versions/2013-05-17.n3 ,2013-05-17
http://www.ebu.ch/metadata/ontologies/ebucore/ebucore ,https://lov.linkeddata.es/dataset/lov/vocabs/ebucore/versions/2015-01-22.n3 ,2015-01-22
http://purl.org/ctic/dcat# ,https://lov.linkeddata.es/dataset/lov/vocabs/ds/versions/2009-09-28.n3 ,2009-09-28
http://datos.gob.es/def/sector-publico/organizacion# ,https://lov.linkeddata.es/dataset/lov/vocabs/orges/versions/2015-02-19.n3 ,2015-02-19
http://purl.org/spar/pro ,https://lov.linkeddata.es/dataset/lov/vocabs/pro/versions/2013-12-18.n3 ,2013-12-18
http://geovocab.org/spatial ,https://lov.linkeddata.es/dataset/lov/vocabs/spatial/versions/2012-02-05.n3 ,2012-02-05
http://www.essepuntato.it/2013/03/cito-functions ,https://lov.linkeddata.es/dataset/lov/vocabs/citof/versions/2013-05-20.n3 ,2013-05-20
http://purl.org/spar/c4o ,https://lov.linkeddata.es/dataset/lov/vocabs/c4o/versions/2012-07-03.n3 ,2012-07-03
http://def.seegrid.csiro.au/isotc211/iso19108/2002/temporal ,https://lov.linkeddata.es/dataset/lov/vocabs/tm/versions/2012-10-26.n3 ,2012-10-26
http://persistence.uni-leipzig.org/nlp2rdf/ontologies/nif-core# ,https://lov.linkeddata.es/dataset/lov/vocabs/nif/versions/2013-09-26.n3 ,2013-09-26
http://purl.oclc.org/NET/muo/ucum/ ,https://lov.linkeddata.es/dataset/lov/vocabs/ucum/versions/2008-01-01.n3 ,2008-01-01
https://w3id.org/seas/ ,https://lov.linkeddata.es/dataset/lov/vocabs/seas/versions/2016-05-25.n3 ,2016-05-25
http://purl.org/linguistics/gold ,https://lov.linkeddata.es/dataset/lov/vocabs/gold/versions/2009-01-01.n3 ,2009-01-01
http://lemon-model.net/lemon ,https://lov.linkeddata.es/dataset/lov/vocabs/lemon/versions/2016-07-13.n3 ,2016-07-13
http://www.kanzaki.com/ns/whois ,https://lov.linkeddata.es/dataset/lov/vocabs/whois/versions/2012-09-16.n3 ,2012-09-16
http://www.w3.org/2000/01/rdf-schema# ,https://lov.linkeddata.es/dataset/lov/vocabs/rdfs/versions/2014-02-25.n3 ,2014-02-25
http://rdvocab.info/roles ,https://lov.linkeddata.es/dataset/lov/vocabs/rdarole/versions/2013-04-15.n3 ,2013-04-15
http://rdvocab.info/roles ,https://lov.linkeddata.es/dataset/lov/vocabs/rdarole/versions/2013-02-03.n3 ,2013-02-03
http://rdvocab.info/roles ,https://lov.linkeddata.es/dataset/lov/vocabs/rdarole/versions/2013-05-18.n3 ,2013-05-18
http://rdvocab.info/roles ,https://lov.linkeddata.es/dataset/lov/vocabs/rdarole/versions/2015-01-11.n3 ,2015-01-11
http://purl.org/voc/summa/ ,https://lov.linkeddata.es/dataset/lov/vocabs/summa/versions/2015-04-11.n3 ,2015-04-11
https://w3id.org/i40/rami/ ,https://lov.linkeddata.es/dataset/lov/vocabs/rami/versions/2015-11-30.n3 ,2015-11-30
http://www.bbc.co.uk/ontologies/bbc ,https://lov.linkeddata.es/dataset/lov/vocabs/bbc/versions/2014-03-27.n3 ,2014-03-27
http://www.sensormeasurement.appspot.com/ont/transport/traffic ,https://lov.linkeddata.es/dataset/lov/vocabs/traffic/versions/2014-05-16.n3 ,2014-05-16
https://data.nasa.gov/ontologies/atmonto/data# ,https://lov.linkeddata.es/dataset/lov/vocabs/atd/versions/2018-03-28.n3 ,2018-03-28
http://linkedscience.org/teach/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/teach/versions/2011-07-05.n3 ,2011-07-05
http://purl.org/vvo/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/vvo/versions/2010-10-12.n3 ,2010-10-12
http://reference.data.gov.uk/def/payment# ,https://lov.linkeddata.es/dataset/lov/vocabs/pay/versions/2010-11-16.n3 ,2010-11-16
http://cookingbigdata.com/linkeddata/ccpricing ,https://lov.linkeddata.es/dataset/lov/vocabs/ccp/versions/2018-05-23.n3 ,2018-05-23
http://www.ebu.ch/metadata/ontologies/ebucore/ebucore ,https://lov.linkeddata.es/dataset/lov/vocabs/ebucore/versions/2014-09-02.n3 ,2014-09-02
http://www.ebu.ch/metadata/ontologies/ebucore/ebucore ,https://lov.linkeddata.es/dataset/lov/vocabs/ebucore/versions/2013-12-19.n3 ,2013-12-19
http://www.ebu.ch/metadata/ontologies/ebucore/ebucore ,https://lov.linkeddata.es/dataset/lov/vocabs/ebucore/versions/2014-05-16.n3 ,2014-05-16
http://www.ebu.ch/metadata/ontologies/ebucore/ebucore ,https://lov.linkeddata.es/dataset/lov/vocabs/ebucore/versions/2014-02-03.n3 ,2014-02-03
http://purl.org/eem ,https://lov.linkeddata.es/dataset/lov/vocabs/eem/versions/2013-07-16.n3 ,2013-07-16
http://purl.org/spar/cito ,https://lov.linkeddata.es/dataset/lov/vocabs/cito/versions/2010-03-26.n3 ,2010-03-26
http://purl.org/umu/uneskos ,https://lov.linkeddata.es/dataset/lov/vocabs/uneskos/versions/2015-09-10.n3 ,2015-09-10
http://vocab.data.gov/gd ,https://lov.linkeddata.es/dataset/lov/vocabs/gd/versions/2011-11-21.n3 ,2011-11-21
http://paul.staroch.name/thesis/SmartHomeWeather.owl# ,https://lov.linkeddata.es/dataset/lov/vocabs/shw/versions/2013-12-18.n3 ,2013-12-18
http://purl.org/lobid/lv ,https://lov.linkeddata.es/dataset/lov/vocabs/lv/versions/2014-02-14.n3 ,2014-02-14
http://purl.org/linked-data/cube ,https://lov.linkeddata.es/dataset/lov/vocabs/qb/versions/2014-07-31.n3 ,2014-07-31
http://www.semanticdesktop.org/ontologies/2007/08/15/nao ,https://lov.linkeddata.es/dataset/lov/vocabs/nao/versions/2007-08-15.n3 ,2007-08-15
http://www.semanticdesktop.org/ontologies/2007/08/15/nao ,https://lov.linkeddata.es/dataset/lov/vocabs/nao/versions/2012-10-04.n3 ,2012-10-04
http://www.semanticdesktop.org/ontologies/2007/08/15/nao ,https://lov.linkeddata.es/dataset/lov/vocabs/nao/versions/2013-08-28.n3 ,2013-08-28
http://purl.org/dc/dcmitype/ ,https://lov.linkeddata.es/dataset/lov/vocabs/dctype/versions/2010-10-11.n3 ,2010-10-11
http://purl.org/dc/dcmitype/ ,https://lov.linkeddata.es/dataset/lov/vocabs/dctype/versions/2012-06-14.n3 ,2012-06-14
http://purl.org/dc/dcmitype/ ,https://lov.linkeddata.es/dataset/lov/vocabs/dctype/versions/2008-01-14.n3 ,2008-01-14
http://www.w3.org/2006/vcard/ns ,https://lov.linkeddata.es/dataset/lov/vocabs/vcard/versions/2013-05-25.n3 ,2013-05-25
http://www.w3.org/2006/vcard/ns ,https://lov.linkeddata.es/dataset/lov/vocabs/vcard/versions/2013-09-24.n3 ,2013-09-24
http://www.w3.org/2006/vcard/ns ,https://lov.linkeddata.es/dataset/lov/vocabs/vcard/versions/2013-05-03.n3 ,2013-05-03
http://www.w3.org/2006/vcard/ns ,https://lov.linkeddata.es/dataset/lov/vocabs/vcard/versions/2014-05-22.n3 ,2014-05-22
http://www.w3.org/2006/vcard/ns ,https://lov.linkeddata.es/dataset/lov/vocabs/vcard/versions/2010-01-20.n3 ,2010-01-20
http://dati.camera.it/ocd/ ,https://lov.linkeddata.es/dataset/lov/vocabs/ocd/versions/2012-04-26.n3 ,2012-04-26
http://purl.org/spar/pwo ,https://lov.linkeddata.es/dataset/lov/vocabs/pwo/versions/2013-05-11.n3 ,2013-05-11
http://purl.org/spar/pwo ,https://lov.linkeddata.es/dataset/lov/vocabs/pwo/versions/2015-06-18.n3 ,2015-06-18
http://purl.org/spar/pwo ,https://lov.linkeddata.es/dataset/lov/vocabs/pwo/versions/2014-07-16.n3 ,2014-07-16
http://purl.org/spar/pwo ,https://lov.linkeddata.es/dataset/lov/vocabs/pwo/versions/2011-02-23.n3 ,2011-02-23
http://ns.inria.fr/nicetag/2010/09/09/voc ,https://lov.linkeddata.es/dataset/lov/vocabs/ntag/versions/2009-09-25.n3 ,2009-09-25
http://zbw.eu/namespaces/zbw-extensions ,https://lov.linkeddata.es/dataset/lov/vocabs/zbwext/versions/2012-07-24.n3 ,2012-07-24
http://purl.org/ctic/dcat# ,https://lov.linkeddata.es/dataset/lov/vocabs/ds/versions/2010-09-01.n3 ,2010-09-01
http://purl.org/spar/pso ,https://lov.linkeddata.es/dataset/lov/vocabs/pso/versions/2014-02-01.n3 ,2014-02-01
http://www.ics.forth.gr/isl/MarineTLO/v4/marinetlo.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/mtlo/versions/2014-04-24.n3 ,2014-04-24
http://www.lingvoj.org/semio.rdf ,https://lov.linkeddata.es/dataset/lov/vocabs/semio/versions/2012-02-20.n3 ,2012-02-20
http://www.ics.forth.gr/isl/oncm/core ,https://lov.linkeddata.es/dataset/lov/vocabs/onc/versions/2015-03-25.n3 ,2015-03-25
http://purl.org/ctic/infraestructuras/localizacion ,https://lov.linkeddata.es/dataset/lov/vocabs/loc/versions/2010-10-01.n3 ,2010-10-01
http://www.linkedmodel.org/schema/vaem ,https://lov.linkeddata.es/dataset/lov/vocabs/vaem/versions/2014-07-28.n3 ,2014-07-28
http://purl.org/configurationontology ,https://lov.linkeddata.es/dataset/lov/vocabs/cold/versions/2012-10-22.n3 ,2012-10-22
http://www.w3.org/2006/timezone ,https://lov.linkeddata.es/dataset/lov/vocabs/tzont/versions/2006-12-31.n3 ,2006-12-31
http://www.wiwiss.fu-berlin.de/suhl/bizer/D2RQ/0.1 ,https://lov.linkeddata.es/dataset/lov/vocabs/d2rq/versions/2009-08-12.n3 ,2009-08-12
http://www.wiwiss.fu-berlin.de/suhl/bizer/D2RQ/0.1 ,https://lov.linkeddata.es/dataset/lov/vocabs/d2rq/versions/2006-10-26.n3 ,2006-10-26
http://www.wiwiss.fu-berlin.de/suhl/bizer/D2RQ/0.1 ,https://lov.linkeddata.es/dataset/lov/vocabs/d2rq/versions/2004-08-12.n3 ,2004-08-12
http://www.wiwiss.fu-berlin.de/suhl/bizer/D2RQ/0.1 ,https://lov.linkeddata.es/dataset/lov/vocabs/d2rq/versions/2009-02-19.n3 ,2009-02-19
http://www.wiwiss.fu-berlin.de/suhl/bizer/D2RQ/0.1 ,https://lov.linkeddata.es/dataset/lov/vocabs/d2rq/versions/2012-03-12.n3 ,2012-03-12
http://www.wiwiss.fu-berlin.de/suhl/bizer/D2RQ/0.1 ,https://lov.linkeddata.es/dataset/lov/vocabs/d2rq/versions/2005-10-25.n3 ,2005-10-25
http://www.wiwiss.fu-berlin.de/suhl/bizer/D2RQ/0.1 ,https://lov.linkeddata.es/dataset/lov/vocabs/d2rq/versions/2004-06-22.n3 ,2004-06-22
http://reference.data.gov.au/def/ont/iso19160-1-address ,https://lov.linkeddata.es/dataset/lov/vocabs/isoadr/versions/2017-11-27.n3 ,2017-11-27
http://www.ontologydesignpatterns.org/cp/owl/sequence.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/seq/versions/2011-01-30.n3 ,2011-01-30
http://data.lirmm.fr/ontologies/passim ,https://lov.linkeddata.es/dataset/lov/vocabs/passim/versions/2011-08-11.n3 ,2011-08-11
http://rdf-vocabulary.ddialliance.org/phdd ,https://lov.linkeddata.es/dataset/lov/vocabs/phdd/versions/2014-05-25.n3 ,2014-05-25
http://purl.org/ontology/places ,https://lov.linkeddata.es/dataset/lov/vocabs/place/versions/2010-11-27.n3 ,2010-11-27
http://schema.org/ ,https://lov.linkeddata.es/dataset/lov/vocabs/schema/versions/2013-07-24.n3 ,2013-07-24
http://purl.org/NET/biol/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/biol/versions/2008-10-06.n3 ,2008-10-06
https://www.w3.org/ns/ssn ,https://lov.linkeddata.es/dataset/lov/vocabs/w3c-ssn/versions/2016-12-07.n3 ,2016-12-07
http://rdf-vocabulary.ddialliance.org/discovery ,https://lov.linkeddata.es/dataset/lov/vocabs/disco/versions/2012-10-19.n3 ,2012-10-19
http://rdf.muninn-project.org/ontologies/appearances ,https://lov.linkeddata.es/dataset/lov/vocabs/aos/versions/2012-11-15.n3 ,2012-11-15
http://vocab.deri.ie/pdo ,https://lov.linkeddata.es/dataset/lov/vocabs/pdo/versions/2010-07-09.n3 ,2010-07-09
http://reference.data.gov.au/def/ont/dataset ,https://lov.linkeddata.es/dataset/lov/vocabs/donto/versions/2015-06-19.n3 ,2015-06-19
http://vocab.deri.ie/dady ,https://lov.linkeddata.es/dataset/lov/vocabs/dady/versions/2010-01-27.n3 ,2010-01-27
http://linkedgeodata.org/ontology ,https://lov.linkeddata.es/dataset/lov/vocabs/lgdo/versions/2014-07-26.n3 ,2014-07-26
http://www.w3.org/ns/r2rml# ,https://lov.linkeddata.es/dataset/lov/vocabs/rr/versions/2012-07-16.n3 ,2012-07-16
http://www.w3.org/ns/r2rml# ,https://lov.linkeddata.es/dataset/lov/vocabs/rr/versions/2012-07-03.n3 ,2012-07-03
http://www.w3.org/ns/prov# ,https://lov.linkeddata.es/dataset/lov/vocabs/prov/versions/2012-05-03.n3 ,2012-05-03
http://www.bbc.co.uk/ontologies/bbc ,https://lov.linkeddata.es/dataset/lov/vocabs/bbc/versions/2014-09-11.n3 ,2014-09-11
http://www.bbc.co.uk/ontologies/bbc ,https://lov.linkeddata.es/dataset/lov/vocabs/bbc/versions/2014-05-12.n3 ,2014-05-12
http://www.bbc.co.uk/ontologies/bbc ,https://lov.linkeddata.es/dataset/lov/vocabs/bbc/versions/2014-10-08.n3 ,2014-10-08
http://www.bbc.co.uk/ontologies/bbc ,https://lov.linkeddata.es/dataset/lov/vocabs/bbc/versions/2015-03-19.n3 ,2015-03-19
http://purl.org/rss/1.0 ,https://lov.linkeddata.es/dataset/lov/vocabs/rss/versions/2000-12-06.n3 ,2000-12-06
http://purl.org/spar/datacite ,https://lov.linkeddata.es/dataset/lov/vocabs/dcite/versions/2011-02-28.n3 ,2011-02-28
http://purl.org/media ,https://lov.linkeddata.es/dataset/lov/vocabs/media/versions/2008-07-09.n3 ,2008-07-09
http://www.biopax.org/release/biopax-level3.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/biopax/versions/2010-07-20.n3 ,2010-07-20
http://contextus.net/ontology/ontomedia/ext/common/trait# ,https://lov.linkeddata.es/dataset/lov/vocabs/trait/versions/2005-05-11.n3 ,2005-05-11
http://schema.theodi.org/odrs ,https://lov.linkeddata.es/dataset/lov/vocabs/odrs/versions/2013-07-29.n3 ,2013-07-29
http://schema.theodi.org/odrs ,https://lov.linkeddata.es/dataset/lov/vocabs/odrs/versions/2013-06-17.n3 ,2013-06-17
http://purl.org/spar/doco ,https://lov.linkeddata.es/dataset/lov/vocabs/doco/versions/2011-05-05.n3 ,2011-05-05
http://purl.org/spar/c4o ,https://lov.linkeddata.es/dataset/lov/vocabs/c4o/versions/2011-05-05.n3 ,2011-05-05
http://www.mindswap.org/2003/owl/geo/geoFeatures20040307.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/geof/versions/2004-02-20.n3 ,2004-02-20
http://purl.org/ontology/daia ,https://lov.linkeddata.es/dataset/lov/vocabs/daia/versions/2011-12-15.n3 ,2011-12-15
http://purl.org/biodiversity/taxon/ ,https://lov.linkeddata.es/dataset/lov/vocabs/taxon/versions/2013-03-18.n3 ,2013-03-18
http://purl.org/ontology/pbo/core# ,https://lov.linkeddata.es/dataset/lov/vocabs/pbo/versions/2010-09-13.n3 ,2010-09-13
http://purl.org/iso25964/skos-thes ,https://lov.linkeddata.es/dataset/lov/vocabs/iso-thes/versions/2013-12-09.n3 ,2013-12-09
http://purl.org/iso25964/skos-thes ,https://lov.linkeddata.es/dataset/lov/vocabs/iso-thes/versions/2015-03-17.n3 ,2015-03-17
http://spinrdf.org/spin ,https://lov.linkeddata.es/dataset/lov/vocabs/spin/versions/2013-06-19.n3 ,2013-06-19
http://d-nb.info/standards/elementset/gnd# ,https://lov.linkeddata.es/dataset/lov/vocabs/gndo/versions/2014-01-15.n3 ,2014-01-15
http://ontology.eil.utoronto.ca/ISO37120.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/iso37120/versions/2015-04-13.n3 ,2015-04-13
http://ontology.eil.utoronto.ca/ISO37120.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/iso37120/versions/2016-08-12.n3 ,2016-08-12
http://d-nb.info/standards/elementset/gnd# ,https://lov.linkeddata.es/dataset/lov/vocabs/gndo/versions/2012-06-30.n3 ,2012-06-30
http://purl.org/dc/dcam/ ,https://lov.linkeddata.es/dataset/lov/vocabs/dcam/versions/2008-01-14.n3 ,2008-01-14
http://purl.org/dc/dcam/ ,https://lov.linkeddata.es/dataset/lov/vocabs/dcam/versions/2010-10-11.n3 ,2010-10-11
http://www.agls.gov.au/agls/terms ,https://lov.linkeddata.es/dataset/lov/vocabs/agls/versions/2010-06-30.n3 ,2010-06-30
http://data.ign.fr/def/topo ,https://lov.linkeddata.es/dataset/lov/vocabs/topo/versions/2014-04-12.n3 ,2014-04-12
http://www.bbc.co.uk/ontologies/sport ,https://lov.linkeddata.es/dataset/lov/vocabs/sport/versions/2015-04-08.n3 ,2015-04-08
http://www.ordnancesurvey.co.uk/ontology/Topography/v0.1/Topography.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/ostop/versions/2008-02-24.n3 ,2008-02-24
http://dati.cdec.it/lod/shoah/ ,https://lov.linkeddata.es/dataset/lov/vocabs/shoah/versions/2014-01-01.n3 ,2014-01-01
http://purl.org/spar/pso ,https://lov.linkeddata.es/dataset/lov/vocabs/pso/versions/2013-03-15.n3 ,2013-03-15
http://online-presence.net/opo/ns# ,https://lov.linkeddata.es/dataset/lov/vocabs/opo/versions/2010-07-01.n3 ,2010-07-01
http://purl.org/library/ ,https://lov.linkeddata.es/dataset/lov/vocabs/lib/versions/2012-06-18.n3 ,2012-06-18
http://purl.org/ontology/mo/ ,https://lov.linkeddata.es/dataset/lov/vocabs/mo/versions/2013-07-22.n3 ,2013-07-22
http://data.press.net/ontology/stuff/ ,https://lov.linkeddata.es/dataset/lov/vocabs/pns/versions/2012-06-18.n3 ,2012-06-18
http://securitytoolbox.appspot.com/stac ,https://lov.linkeddata.es/dataset/lov/vocabs/stac/versions/2013-06-02.n3 ,2013-06-02
http://securitytoolbox.appspot.com/stac ,https://lov.linkeddata.es/dataset/lov/vocabs/stac/versions/2013-04-30.n3 ,2013-04-30
http://www.opmw.org/ontology/ ,https://lov.linkeddata.es/dataset/lov/vocabs/opmw/versions/2012-03-30.n3 ,2012-03-30
http://www.ontologydesignpatterns.org/cp/owl/timeinterval.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/ti/versions/2011-01-30.n3 ,2011-01-30
http://dbpedia.org/ontology/ ,https://lov.linkeddata.es/dataset/lov/vocabs/dbpedia-owl/versions/2015-11-02.n3 ,2015-11-02
http://purl.org/spar/pso ,https://lov.linkeddata.es/dataset/lov/vocabs/pso/versions/2010-10-22.n3 ,2010-10-22
http://purl.obolibrary.org/obo/obi.owl ,https://lov.linkeddata.es/dataset/lov/vocabs/obo/versions/2015-04-13.n3 ,2015-04-13
http://ontologi.es/doap-bugs# ,https://lov.linkeddata.es/dataset/lov/vocabs/dbug/versions/2011-02-15.n3 ,2011-02-15
